0
3.999989
3.999948
3.999925
3.99967
3.998758
3.99862
3.998349
3.9981
3.997902
3.996999
3.996942
3.99006
3.989776
3.987637
3.985376
3.984293
3.983389
3.983238
3.982548
3.978389
3.976822
3.976039
3.965128
3.95788
3.954598
3.949539
3.942447
3.940075
3.937992
3.931446
3.921932
3.920575
3.919209
3.915696
3.903296
3.886482
3.878557
3.859825
3.83891
3.826232
3.816672
3.80006
3.796051
3.771881
3.765923
3.76243
3.75523
3.708637
3.693712
3.68722
3.671662
3.641576
3.534058
3.525099
3.517403
3.476151
3.469066
3.450564
3.440732
3.436263
3.427089
3.415361
3.398913
3.382936
3.317004
3.303964
3.255061
3.254274
3.243747
3.215143
3.176947
3.141738
3.119047
3.108612
3.046368
2.920431
2.719881
2.671272
2.611583
2.611463
2.567931
2.464056
2.360805
2.315455
2.294524
2.146638
2.099863
1.811355
1.465607
1.234463
1.091281
1.034422
0.728672
0.676179
0.663385
0.500095
0.469177
0.428708
0.415751
0.370249
0.292643
0.253698
0.211647
0.184747
0.180084
0.160093
0.051668
0.02533
0.021811
0.010549
0.007811
0.002467
0.002397
0.002137
0.001555
0.000847
