0
0.020015
0.034011
0.038339
0.062778
0.097659
0.101159
0.107391
0.112537
0.11632
0.131069
0.1319
0.195434
0.197278
0.210196
0.222318
0.227686
0.231981
0.232682
0.235842
0.253303
0.259297
0.262196
0.297266
0.316677
0.324742
0.336453
0.351634
0.356436
0.36055
0.372919
0.389585
0.391852
0.394108
0.3998
0.418732
0.442032
0.452241
0.474772
0.497747
0.510756
0.520171
0.535816
0.539468
0.560579
0.565565
0.568452
0.574319
0.609918
0.620571
0.625106
0.635745
0.655483
0.718902
0.72378
0.727928
0.749544
0.753158
0.76247
0.767347
0.769548
0.774036
0.779716
0.787577
0.795101
0.825089
0.830835
0.851899
0.852232
0.85667
0.868573
0.884134
0.898167
0.907064
0.911119
0.93486
0.980866
1.049847
1.06596
1.085488
1.085527
1.099609
1.13275
1.165174
1.179289
1.185783
1.231388
1.245749
1.334511
1.444182
1.522185
1.573634
1.594952
1.722254
1.7471
1.753336
1.840812
1.859456
1.885187
1.893783
1.925566
1.987023
2.022554
2.065919
2.09729
2.103085
2.129359
2.354203
2.476373
2.500526
2.611689
2.655025
2.809347
2.813027
2.827451
2.866693
2.938711
